customer_id,weekly_visits,session_time_minutes,page_views,app_opens
5839,10,18.41,30.0,10
5840,9,13.5,36.0,7
5841,5,18.34,10.0,4
5842,10,21.11,40.0,9
5843,12,4.85,48.0,9
5844,18,8.52,72.0,17
5845,5,20.66,10.0,4
5846,4,9.39,12.0,3
5847,11,22.05,33.0,9
5848,14,25.81,42.0,12
5849,13,34.64,39.0,13
5850,4,16.64,8.0,4
5851,4,17.86,12.0,3
5852,11,20.47,22.0,9
5853,12,14.14,36.0,10
5854,5,12.94,10.0,4
5855,5,14.7,10.0,6
5856,6,24.53,,7
5857,10,10.63,30.0,7
5858,5,15.37,15.0,4
5859,28,16.24,56.0,35
5860,8,15.27,24.0,10
5861,9,13.44,18.0,11
5862,21,27.92,84.0,25
5863,2,19.21,4.0,2
5864,2,12.7,4.0,2
5865,12,23.5,48.0,9
5866,9,20.25,27.0,10
5867,2,24.44,8.0,2
5868,12,18.93,36.0,13
5869,4,23.42,12.0,4
5870,4,15.67,12.0,3
5871,5,10.72,10.0,4
5872,5,15.76,10.0,5
5873,11,19.75,22.0,7
5874,4,18.88,8.0,4
5875,23,25.09,46.0,18
5876,9,12.97,27.0,10
5877,4,19.79,12.0,5
5878,3,20.87,12.0,3
5879,7,22.21,28.0,8
5880,7,13.23,21.0,5
5881,8,12.46,24.0,7
5882,9,17.39,36.0,10
5883,5,12.53,20.0,5
5884,1,21.64,4.0,1
5885,9,23.05,36.0,10
5886,9,17.49,18.0,8
5887,10,10.06,20.0,10
5888,5,13.92,15.0,5
5889,17,22.31,68.0,16
5890,15,30.53,60.0,13
5891,4,9.42,12.0,4
5892,8,14.99,24.0,7
5893,8,8.78,32.0,7
5894,10,16.12,20.0,10
5895,6,17.12,24.0,7
5896,9,14.89,36.0,7
5897,16,23.23,48.0,14
5898,7,17.84,14.0,5
5899,9,19.92,27.0,9
5900,12,16.53,24.0,15
5901,6,18.97,12.0,7
5902,6,8.01,18.0,6
5903,11,15.47,22.0,14
5904,5,17.96,20.0,3
5905,5,5.13,15.0,5
5906,4,20.45,8.0,4
5907,7,6.3,,5
5908,13,21.26,26.0,14
5909,7,,28.0,7
5910,8,8.2,16.0,7
5911,2,22.52,8.0,2
5912,4,19.08,16.0,4
5913,3,11.0,9.0,2
5914,3,16.49,12.0,2
5915,1,22.38,4.0,1
5916,2,19.57,4.0,2
5917,20,16.37,40.0,20
5918,8,10.62,32.0,7
5919,13,20.52,39.0,15
5920,5,14.26,10.0,6
5921,8,19.49,32.0,7
5922,2,9.44,6.0,1
5923,9,,27.0,7
5924,9,12.42,18.0,6
5925,5,13.17,15.0,5
5926,5,8.03,15.0,4
5927,8,20.07,16.0,7
5928,5,16.71,15.0,5
5929,12,16.42,36.0,11
5930,7,10.34,14.0,8
5931,5,12.6,15.0,4
5932,7,10.62,14.0,5
5933,4,16.38,12.0,2
5934,4,14.18,12.0,4
5935,7,14.68,14.0,6
5936,6,23.48,24.0,5
5937,6,23.37,18.0,6
5938,2,8.4,4.0,2
5939,8,12.17,24.0,8
5940,22,18.99,66.0,15
5941,3,12.28,12.0,3
5942,8,1.38,24.0,5
5943,3,12.64,9.0,3
5944,6,19.18,18.0,4
5945,4,17.05,12.0,3
5946,3,6.96,9.0,2
5947,4,9.32,16.0,3
5948,5,17.55,20.0,5
5949,1,10.6,4.0,1
5950,16,11.78,48.0,12
5951,8,16.39,16.0,6
5952,4,17.81,8.0,4
5953,28,11.63,84.0,31
5954,5,6.22,20.0,4
5955,8,19.7,16.0,9
5956,7,19.77,28.0,8
5957,16,23.71,48.0,15
5958,9,8.53,27.0,10
5959,7,24.37,21.0,6
5960,12,11.9,48.0,9
5961,10,8.9,30.0,10
5962,7,10.02,21.0,6
5963,4,10.34,8.0,4
5964,5,26.13,10.0,5
5965,2,11.17,4.0,1
5966,5,12.36,20.0,4
5967,8,9.59,16.0,7
5968,6,15.75,18.0,4
5969,11,23.93,22.0,13
5970,5,25.38,10.0,4
5971,2,9.75,4.0,1
5972,1,17.49,3.0,1
5973,12,23.96,36.0,12
5974,4,15.26,8.0,3
5975,10,11.92,30.0,7
5976,6,8.9,24.0,7
5977,3,18.73,9.0,2
5978,7,24.54,21.0,7
5979,2,13.17,8.0,1
5980,10,11.41,20.0,10
5981,11,18.1,44.0,10
5982,5,19.58,10.0,5
5983,17,18.17,68.0,18
5984,2,20.69,8.0,1
5985,4,18.05,12.0,3
5986,11,20.2,22.0,8
5987,7,19.5,21.0,6
5988,10,20.83,40.0,11
5989,15,20.0,45.0,18
5990,4,16.69,8.0,2
5991,5,6.48,15.0,4
5992,4,18.26,,3
5993,5,,10.0,3
5994,8,21.39,16.0,10
5995,8,18.96,24.0,9
5996,1,14.98,3.0,1
5997,14,19.98,42.0,12
5998,6,22.25,24.0,4
5999,13,28.78,26.0,14
6000,8,10.54,24.0,10
6001,7,12.7,14.0,8
6002,9,24.39,27.0,8
6003,5,7.27,20.0,4
6004,10,11.65,30.0,7
6005,4,-0.09,12.0,5
6006,16,19.76,48.0,12
6007,9,19.65,36.0,7
6008,20,20.14,60.0,23
6009,15,11.7,60.0,12
6010,9,7.64,,9
6011,5,20.04,20.0,5
6012,3,9.53,12.0,3
6013,12,13.06,36.0,13
6014,6,13.86,12.0,4
6015,10,22.0,30.0,10
6016,7,19.06,21.0,6
6017,5,19.82,20.0,6
6018,2,12.44,8.0,2
6019,8,13.97,16.0,6
6020,12,24.95,24.0,13
6021,4,12.17,12.0,4
6022,14,20.92,56.0,15
6023,8,9.3,16.0,8
6024,5,22.14,20.0,4
6025,8,21.95,24.0,6
6026,9,18.75,27.0,7
6027,13,7.84,52.0,10
6028,3,24.65,12.0,3
6029,3,21.56,12.0,3
6030,5,9.37,15.0,3
6031,6,23.51,18.0,6
6032,2,15.5,8.0,1
6033,9,17.11,36.0,11
6034,7,32.21,21.0,5
6035,16,21.9,32.0,14
6036,20,13.71,40.0,20
6037,8,21.58,24.0,9
6038,3,,9.0,2
6039,7,6.54,14.0,6
6040,4,18.22,16.0,4
6041,4,14.75,16.0,4
6042,11,15.52,22.0,11
6043,11,11.96,22.0,11
6044,1,17.82,2.0,1
6045,7,17.58,14.0,7
6046,8,,24.0,9
6047,20,14.48,40.0,17
6048,9,16.59,18.0,11
6049,6,20.85,18.0,4
6050,17,,34.0,19
6051,10,8.33,20.0,12
6052,8,21.15,24.0,7
6053,7,21.06,28.0,9
6054,4,20.84,16.0,3
6055,5,9.39,10.0,4
6056,10,23.3,30.0,7
6057,9,13.94,18.0,11
6058,6,14.49,24.0,7
6059,8,15.41,24.0,6
6060,5,14.16,15.0,4
6061,6,9.22,18.0,7
6062,8,18.89,32.0,9
6063,11,20.86,33.0,10
6064,6,19.58,18.0,7
6065,6,13.49,18.0,5
6066,11,20.22,44.0,11
6067,13,18.94,26.0,10
6068,4,13.54,16.0,3
6069,7,12.9,14.0,5
6070,6,14.6,18.0,7
6071,8,14.86,24.0,10
6072,3,19.86,9.0,3
6073,1,23.38,3.0,1
6074,6,15.83,18.0,5
6075,6,3.3,24.0,4
6076,8,25.59,32.0,8
6077,6,10.04,24.0,5
6078,8,15.66,16.0,8
6079,10,6.82,40.0,10
6080,12,9.01,24.0,13
6081,11,12.88,22.0,10
6082,5,,10.0,4
6083,5,19.18,20.0,4
6084,8,11.74,16.0,10
6085,4,21.68,12.0,4
6086,7,31.19,14.0,8
6087,23,,69.0,28
6088,6,12.27,12.0,4
6089,5,10.3,20.0,6
6090,8,18.48,24.0,7
6091,6,21.44,24.0,7
6092,6,11.11,12.0,5
6093,7,21.91,14.0,7
6094,6,19.04,24.0,7
6095,10,13.34,40.0,8
6096,5,9.69,15.0,3
6097,4,19.74,16.0,3
6098,13,10.33,26.0,10
6099,3,16.14,6.0,2
6100,6,18.92,24.0,7
6101,8,23.89,24.0,7
6102,21,13.0,84.0,16
6103,7,22.97,28.0,9
6104,4,21.01,8.0,4
6105,10,24.31,30.0,7
6106,20,14.84,40.0,22
6107,13,23.16,26.0,10
6108,8,18.11,32.0,6
6109,16,14.42,48.0,20
6110,14,15.58,42.0,13
6111,7,14.77,28.0,8
6112,13,18.3,39.0,12
6113,5,21.31,15.0,3
6114,4,6.82,16.0,3
6115,6,24.2,18.0,4
6116,6,17.56,18.0,7
6117,5,19.56,10.0,6
6118,1,23.92,4.0,1
6119,6,17.62,12.0,4
6120,14,19.6,56.0,10
6121,2,22.84,6.0,2
6122,13,18.67,26.0,16
6123,9,15.81,36.0,7
6124,6,17.42,24.0,5
6125,7,8.69,28.0,5
6126,10,20.75,30.0,8
6127,13,16.27,39.0,10
6128,5,16.53,15.0,6
6129,2,17.63,8.0,2
6130,1,,4.0,1
6131,10,15.99,20.0,8
6132,6,14.06,24.0,6
6133,5,16.77,20.0,4
6134,3,8.21,12.0,2
6135,4,7.83,12.0,2
6136,7,13.76,28.0,7
6137,3,8.15,6.0,2
6138,12,24.22,48.0,13
6139,6,16.0,18.0,4
6140,2,14.24,4.0,1
6141,11,15.38,22.0,9
6142,22,28.78,88.0,28
6143,2,12.47,6.0,1
6144,3,16.9,12.0,2
6145,4,14.12,16.0,4
6146,3,15.86,12.0,2
6147,6,8.78,24.0,5
6148,5,17.37,15.0,3
6149,6,13.62,24.0,6
6150,7,23.12,21.0,7
6151,4,14.99,8.0,3
6152,11,13.79,33.0,13
6153,9,21.22,18.0,8
6154,6,16.4,18.0,5
6155,9,18.85,36.0,10
6156,8,20.02,24.0,9
6157,12,17.27,36.0,13
6158,13,23.92,52.0,11
6159,10,17.58,20.0,9
6160,10,13.84,40.0,8
6161,3,6.66,9.0,2
6162,14,24.96,56.0,10
6163,4,13.32,12.0,3
6164,5,14.64,15.0,5
6165,8,18.98,32.0,7
6166,9,12.44,27.0,8
6167,8,20.52,16.0,9
6168,10,14.43,40.0,9
6169,1,15.16,4.0,1
6170,16,19.71,32.0,11
6171,4,14.84,16.0,3
6172,10,22.21,20.0,11
6173,4,20.01,12.0,4
6174,7,19.97,21.0,6
6175,15,13.81,45.0,14
6176,5,21.51,20.0,4
6177,18,21.74,72.0,18
6178,7,11.37,21.0,8
6179,8,20.55,24.0,9
6180,11,16.64,44.0,8
6181,11,13.28,22.0,10
6182,6,3.94,18.0,4
6183,4,9.88,12.0,3
6184,5,10.98,10.0,4
6185,6,19.09,24.0,5
6186,6,6.48,24.0,7
6187,2,22.31,8.0,1
6188,3,16.99,6.0,3
6189,7,16.21,21.0,6
6190,19,10.74,38.0,14
6191,3,11.0,6.0,2
6192,5,23.64,15.0,5
6193,4,15.85,16.0,3
6194,8,13.47,24.0,9
6195,5,21.21,15.0,5
6196,6,17.0,18.0,6
6197,10,7.71,30.0,10
6198,3,13.67,12.0,3
6199,3,13.23,6.0,2
6200,3,21.65,6.0,3
6201,4,13.66,12.0,4
6202,5,12.46,20.0,4
6203,6,12.19,18.0,4
6204,4,15.42,8.0,4
6205,4,14.43,12.0,3
6206,10,17.05,20.0,7
6207,8,19.38,16.0,8
6208,10,11.99,20.0,11
6209,9,24.31,18.0,10
6210,11,16.04,33.0,13
6211,9,,18.0,10
6212,5,23.53,15.0,4
6213,5,13.67,15.0,5
6214,2,21.39,6.0,1
6215,8,9.22,24.0,9
6216,7,11.1,14.0,6
6217,10,19.22,30.0,8
6218,4,19.1,12.0,3
6219,18,16.5,54.0,21
6220,14,18.39,56.0,17
6221,15,12.6,60.0,13
6222,3,18.38,6.0,2
6223,13,17.9,39.0,11
6224,10,13.62,40.0,9
6225,14,17.45,56.0,11
6226,6,21.6,12.0,5
6227,9,22.18,27.0,10
6228,4,17.32,16.0,3
6229,1,7.89,2.0,1
6230,4,21.4,8.0,2
6231,9,13.5,27.0,9
6232,4,9.37,12.0,4
6233,6,19.02,18.0,5
6234,14,17.78,56.0,10
6235,6,13.31,24.0,7
6236,18,17.66,72.0,19
6237,12,17.37,48.0,9
6238,4,19.84,16.0,5
6239,8,19.67,32.0,7
6240,3,20.34,9.0,3
6241,17,20.08,68.0,12
6242,13,14.7,52.0,16
6243,6,12.54,18.0,6
6244,8,,24.0,8
6245,4,9.26,12.0,4
6246,9,25.73,18.0,7
6247,1,11.19,2.0,1
6248,4,18.05,8.0,4
6249,6,10.59,24.0,7
6250,4,10.58,8.0,4
6251,6,14.44,12.0,5
6252,14,9.81,42.0,17
6253,6,22.15,24.0,5
6254,3,13.35,6.0,2
6255,11,16.37,33.0,11
6256,9,20.0,27.0,8
6257,4,17.2,8.0,4
6258,9,17.71,18.0,7
6259,8,21.92,32.0,5
6260,7,6.91,28.0,6
6261,3,17.36,9.0,2
6262,14,10.9,42.0,14
6263,4,10.5,16.0,3
6264,4,17.31,16.0,4
6265,9,11.63,27.0,8
6266,4,12.6,12.0,4
6267,9,23.57,18.0,10
6268,9,11.55,36.0,7
6269,9,14.55,27.0,11
6270,7,7.31,21.0,7
6271,4,16.29,12.0,4
6272,7,13.01,21.0,5
6273,4,22.3,8.0,4
6274,1,15.59,3.0,1
6275,7,12.85,14.0,6
6276,6,7.98,12.0,4
6277,4,9.89,8.0,4
6278,2,25.49,4.0,2
6279,2,21.09,4.0,2
6280,9,11.12,18.0,7
6281,9,11.47,36.0,9
6282,6,11.45,24.0,4
6283,4,12.99,8.0,4
6284,3,17.55,6.0,3
6285,20,19.88,40.0,15
6286,8,21.66,16.0,7
6287,8,21.02,24.0,9
6288,10,15.82,40.0,8
6289,21,22.2,63.0,20
6290,8,16.61,32.0,10
6291,4,8.39,8.0,3
6292,5,12.63,15.0,3
6293,7,7.27,21.0,7
6294,8,17.98,24.0,9
6295,12,10.93,24.0,8
6296,7,13.15,28.0,8
6297,8,16.49,,8
6298,10,19.6,20.0,8
6299,15,14.62,60.0,18
6300,5,18.73,20.0,4
6301,8,18.76,32.0,7
6302,7,13.96,28.0,8
6303,4,15.22,16.0,4
6304,4,16.79,8.0,4
6305,1,15.29,3.0,1
6306,27,12.22,81.0,31
6307,9,22.23,27.0,9
6308,2,24.78,6.0,2
6309,12,9.86,24.0,13
6310,9,19.95,36.0,8
6311,12,23.01,24.0,9
6312,11,18.4,33.0,14
6313,6,22.76,12.0,6
6314,15,5.4,60.0,11
6315,5,20.36,10.0,4
6316,5,9.66,20.0,5
6317,2,13.83,8.0,1
6318,3,18.18,6.0,3
6319,9,15.41,27.0,8
6320,7,11.01,28.0,8
6321,5,17.18,20.0,4
6322,6,21.18,12.0,5
6323,5,13.4,20.0,4
6324,17,20.12,34.0,17
6325,3,7.92,12.0,2
6326,8,24.23,32.0,9
6327,10,26.92,40.0,10
6328,9,16.88,27.0,10
6329,8,10.65,24.0,5
6330,5,14.03,10.0,6
6331,3,15.96,9.0,2
6332,4,17.7,16.0,3
6333,13,22.77,26.0,12
6334,21,4.05,42.0,21
6335,8,22.92,32.0,7
6336,7,8.3,28.0,4
6337,6,2.04,24.0,4
6338,9,22.34,18.0,8
6339,1,12.58,,1
6340,17,17.81,51.0,15
6341,2,15.27,6.0,1
6342,6,,12.0,6
6343,15,21.17,30.0,15
6344,4,8.15,16.0,3
6345,5,14.16,10.0,4
6346,7,21.94,14.0,7
6347,6,15.8,24.0,6
6348,3,15.63,6.0,3
6349,6,5.9,18.0,4
6350,6,13.72,24.0,7
6351,7,30.21,14.0,8
6352,12,23.79,24.0,8
6353,5,11.66,15.0,4
6354,13,23.91,39.0,13
6355,5,23.88,20.0,5
6356,2,11.03,8.0,2
6357,13,17.42,26.0,10
6358,7,26.28,28.0,7
6359,4,21.95,16.0,4
6360,2,18.94,8.0,2
6361,4,18.01,8.0,2
6362,15,11.79,30.0,11
6363,11,12.89,22.0,8
6364,3,14.83,,3
6365,9,16.99,36.0,6
6366,2,15.25,6.0,2
6367,6,11.08,12.0,6
6368,3,19.27,9.0,3
6369,10,8.49,20.0,10
6370,4,14.93,16.0,3
6371,8,14.02,16.0,10
6372,10,19.59,40.0,7
6373,10,13.53,40.0,9
6374,9,12.17,18.0,8
6375,3,16.29,12.0,3
6376,18,11.69,36.0,12
6377,15,21.5,30.0,12
6378,15,15.67,60.0,14
6379,3,12.16,9.0,2
6380,4,,8.0,4
6381,7,12.05,14.0,8
6382,3,15.04,12.0,3
6383,26,28.01,52.0,26
6384,7,13.68,21.0,7
6385,4,16.79,16.0,3
6386,5,6.03,20.0,5
6387,5,22.29,15.0,4
6388,7,13.83,21.0,7
6389,5,11.64,10.0,4
6390,8,14.26,24.0,9
6391,9,22.26,36.0,8
6392,5,11.42,15.0,4
6393,7,14.37,28.0,8
6394,5,10.73,10.0,5
6395,3,14.78,9.0,3
6396,21,19.99,42.0,26
6397,10,10.36,30.0,12
6398,3,16.05,12.0,3
6399,13,16.92,26.0,10
6400,7,18.05,14.0,6
6401,5,13.06,15.0,3
6402,3,12.98,6.0,3
6403,11,12.52,33.0,8
6404,25,33.54,75.0,20
6405,4,8.85,12.0,4
6406,6,12.63,18.0,5
6407,5,20.33,,6
6408,9,7.94,36.0,7
6409,10,16.58,20.0,12
6410,12,18.77,24.0,13
6411,13,14.84,39.0,12
6412,13,9.9,52.0,12
6413,7,20.12,21.0,5
6414,12,18.75,36.0,10
6415,7,19.43,28.0,6
6416,9,18.38,36.0,8
6417,6,14.33,,5
6418,9,1.06,18.0,9
6419,6,15.9,24.0,6
6420,13,18.29,39.0,9
6421,4,20.14,8.0,4
6422,21,19.98,84.0,23
6423,6,12.31,12.0,7
6424,3,3.7,12.0,3
6425,2,7.19,8.0,1
6426,5,5.94,10.0,5
6427,3,14.26,12.0,3
6428,10,13.78,,11
6429,3,20.21,6.0,3
6430,6,11.47,12.0,5
6431,6,13.66,12.0,5
6432,3,,6.0,2
6433,4,13.23,16.0,4
6434,17,27.2,51.0,18
6435,2,12.13,8.0,1
6436,6,12.34,12.0,6
6437,5,12.54,20.0,5
6438,6,19.88,12.0,7
6439,4,18.44,8.0,3
6440,1,20.76,2.0,1
6441,10,11.06,30.0,9
6442,3,18.72,6.0,2
6443,7,20.16,21.0,8
6444,13,10.51,39.0,14
6445,11,10.04,44.0,14
6446,5,13.64,20.0,5
6447,14,17.8,28.0,16
6448,7,13.38,21.0,6
6449,1,13.94,4.0,1
6450,8,26.01,16.0,6
6451,19,26.97,38.0,22
6452,2,20.17,6.0,1
6453,10,11.7,20.0,10
6454,7,15.74,21.0,7
6455,7,16.64,28.0,7
6456,12,11.95,,9
6457,4,12.97,8.0,4
6458,6,6.03,18.0,6
6459,3,10.68,6.0,3
6460,11,20.15,44.0,8
6461,10,15.63,30.0,11
6462,5,4.21,20.0,5
6463,4,15.74,8.0,4
6464,9,14.93,18.0,7
6465,7,20.35,28.0,7
6466,6,25.01,24.0,6
6467,10,28.04,20.0,9
6468,4,14.59,8.0,3
6469,8,26.85,16.0,8
6470,7,22.75,14.0,5
6471,4,15.85,8.0,4
6472,1,15.27,2.0,1
6473,12,11.66,36.0,12
6474,5,10.91,15.0,5
6475,8,25.49,16.0,5
6476,4,20.66,12.0,3
6477,12,12.68,24.0,11
6478,5,10.89,10.0,4
6479,3,18.84,9.0,2
6480,8,18.16,16.0,9
6481,5,13.54,15.0,5
6482,11,18.5,44.0,9
6483,11,10.83,44.0,8
6484,8,19.43,,9
6485,9,,27.0,6
6486,7,24.9,14.0,8
6487,5,12.88,15.0,3
6488,8,18.3,24.0,6
6489,7,18.54,28.0,7
6490,6,8.13,24.0,5
6491,7,31.22,21.0,9
6492,3,21.61,12.0,2
6493,3,15.71,12.0,3
6494,8,23.97,32.0,7
6495,9,25.44,18.0,8
6496,7,13.59,21.0,8
6497,8,13.34,24.0,7
6498,12,8.75,36.0,14
6499,4,16.1,8.0,4
6500,8,20.22,32.0,7
6501,4,6.39,8.0,3
6502,6,8.54,18.0,6
6503,7,19.36,14.0,9
6504,9,29.59,36.0,11
6505,6,11.81,12.0,4
6506,12,22.54,24.0,14
6507,7,10.25,21.0,8
6508,6,18.07,18.0,5
6509,3,16.38,12.0,3
6510,6,28.76,24.0,7
6511,4,17.03,16.0,4
6512,2,7.63,6.0,2
6513,14,14.39,28.0,13
6514,9,13.28,36.0,9
6515,3,16.53,9.0,2
6516,5,18.72,15.0,5
6517,20,12.74,60.0,22
6518,3,16.87,9.0,3
6519,7,20.52,14.0,6
6520,4,24.42,12.0,3
6521,5,8.11,10.0,5
6522,5,16.17,20.0,5
6523,10,20.75,40.0,10
6524,6,11.58,24.0,7
6525,7,24.05,21.0,8
6526,4,1.74,12.0,4
6527,9,20.08,36.0,8
6528,18,26.71,72.0,19
6529,4,8.53,12.0,4
6530,10,16.29,40.0,9
6531,6,18.23,18.0,6
6532,6,24.62,18.0,5
6533,3,13.94,9.0,3
6534,24,22.89,48.0,18
6535,2,13.22,4.0,2
6536,7,13.72,21.0,6
6537,14,8.31,42.0,14
6538,7,22.37,28.0,8
6539,5,14.75,20.0,5
6540,3,8.52,9.0,2
6541,5,14.24,20.0,4
6542,10,24.13,40.0,11
6543,14,10.79,42.0,12
6544,4,9.04,16.0,3
6545,12,24.59,36.0,13
6546,4,9.61,16.0,4
6547,7,21.4,21.0,7
6548,5,8.94,10.0,4
6549,9,17.32,27.0,11
6550,6,7.6,12.0,5
6551,10,15.43,40.0,8
6552,4,19.44,12.0,3
6553,5,17.26,15.0,3
6554,18,25.81,72.0,13
6555,21,29.11,42.0,26
6556,10,27.92,40.0,10
6557,6,14.53,12.0,5
6558,4,17.56,8.0,3
6559,8,6.93,32.0,9
6560,7,14.03,14.0,5
6561,3,12.71,6.0,2
6562,7,14.73,14.0,7
6563,4,27.08,8.0,3
6564,9,17.48,36.0,9
6565,12,17.27,48.0,12
6566,7,24.67,21.0,6
6567,8,12.4,16.0,7
6568,5,20.02,20.0,6
6569,4,7.18,16.0,3
6570,7,14.02,21.0,7
6571,9,9.62,18.0,9
6572,3,15.56,9.0,2
6573,7,14.38,28.0,8
6574,4,11.26,16.0,3
6575,4,5.71,8.0,4
6576,1,18.15,2.0,1
6577,11,11.44,22.0,9
6578,11,22.23,22.0,13
6579,4,16.36,12.0,3
6580,9,23.19,36.0,10
6581,4,11.45,16.0,4
6582,7,20.26,21.0,8
6583,3,16.32,6.0,3
6584,0,8.71,0.0,1
6585,4,24.24,12.0,5
6586,5,16.53,20.0,4
6587,10,17.9,20.0,8
6588,3,19.61,6.0,2
6589,6,13.74,24.0,6
6590,6,17.09,24.0,6
6591,4,20.51,8.0,5
6592,4,2.33,16.0,2
6593,10,24.09,30.0,8
6594,8,15.25,24.0,8
6595,8,19.93,24.0,10
6596,5,22.55,15.0,4
6597,8,18.3,32.0,9
6598,8,15.81,16.0,5
6599,4,12.07,8.0,4
6600,2,12.98,4.0,1
6601,17,15.19,34.0,14
6602,3,10.76,6.0,2
6603,5,10.5,20.0,3
6604,4,23.24,8.0,3
6605,7,17.38,28.0,8
6606,3,8.62,9.0,2
6607,0,9.52,0.0,1
6608,10,7.88,30.0,7
6609,4,11.41,12.0,3
6610,3,7.49,12.0,3
6611,7,11.94,28.0,5
6612,5,24.04,15.0,3
6613,7,21.55,14.0,8
6614,9,12.21,27.0,9
6615,17,26.61,68.0,19
6616,13,23.85,52.0,11
6617,10,15.62,30.0,8
6618,7,28.83,21.0,6
6619,14,16.2,28.0,15
6620,5,13.14,20.0,5
6621,11,15.82,22.0,8
6622,5,8.32,20.0,4
6623,9,12.98,27.0,10
6624,4,21.28,12.0,3
6625,11,7.18,22.0,12
6626,4,20.12,12.0,3
6627,5,15.56,15.0,5
6628,18,20.52,72.0,17
6629,4,22.28,8.0,3
6630,4,11.41,12.0,3
6631,11,17.28,44.0,8
6632,7,6.85,21.0,8
6633,9,16.19,18.0,9
6634,10,15.03,30.0,8
6635,8,27.37,,6
6636,9,15.73,36.0,7
6637,23,27.69,92.0,25
6638,16,19.73,32.0,16
6639,4,22.88,12.0,3
6640,1,19.7,2.0,1
6641,9,6.65,27.0,8
6642,5,16.22,20.0,5
6643,11,16.47,44.0,11
6644,9,19.32,36.0,7
6645,9,11.34,18.0,11
6646,2,15.67,8.0,2
6647,8,21.28,16.0,6
6648,7,19.48,28.0,6
6649,4,9.25,16.0,3
6650,10,24.59,40.0,10
6651,1,8.6,2.0,1
6652,5,17.29,10.0,4
6653,8,10.52,16.0,8
6654,5,2.55,10.0,4
6655,2,24.24,8.0,1
6656,1,8.45,4.0,1
6657,8,15.57,32.0,6
6658,13,5.12,39.0,16
6659,7,23.25,28.0,8
6660,7,9.16,21.0,8
6661,7,12.0,14.0,6
6662,7,16.54,28.0,5
6663,6,9.14,12.0,4
6664,3,5.01,12.0,2
6665,5,11.94,10.0,6
6666,7,21.45,14.0,8
6667,2,15.03,4.0,2
6668,20,28.73,,19
6669,5,,15.0,4
6670,12,18.25,48.0,8
6671,5,,10.0,5
6672,7,20.3,28.0,7
6673,5,15.1,20.0,5
6674,6,19.05,24.0,4
6675,6,14.94,18.0,7
6676,13,19.32,52.0,14
6677,11,12.67,33.0,13
6678,8,7.78,24.0,5
6679,11,26.38,22.0,11
6680,19,25.09,76.0,20
6681,12,9.49,48.0,14
6682,3,18.63,9.0,3
6683,26,23.22,52.0,25
6684,17,28.72,68.0,16
6685,6,16.05,24.0,7
6686,8,18.54,24.0,9
6687,5,14.53,15.0,4
6688,8,13.13,16.0,9
6689,14,20.09,56.0,13
6690,11,17.7,22.0,10
6691,6,7.09,18.0,6
6692,4,8.95,,4
6693,2,11.67,8.0,2
6694,10,11.61,30.0,7
6695,3,19.26,12.0,2
6696,10,24.25,30.0,10
6697,12,19.14,48.0,11
6698,6,20.05,18.0,7
6699,13,23.48,39.0,12
6700,9,18.45,36.0,10
6701,3,15.88,9.0,2
6702,7,17.68,28.0,6
6703,6,15.01,12.0,4
6704,16,11.48,32.0,18
6705,9,20.1,18.0,9
6706,4,14.81,16.0,3
6707,10,18.85,30.0,9
6708,6,16.51,24.0,5
6709,6,5.34,18.0,7
6710,10,20.72,20.0,8
6711,8,19.29,16.0,5
6712,7,16.14,14.0,8
6713,7,19.82,21.0,6
6714,9,17.02,36.0,8
6715,3,16.98,12.0,3
6716,15,30.1,60.0,15
6717,5,19.51,10.0,5
6718,5,16.0,20.0,5
6719,8,20.22,32.0,10
6720,6,6.34,18.0,6
6721,11,16.65,22.0,12
6722,5,7.43,20.0,4
6723,16,,64.0,11
6724,13,23.27,26.0,14
6725,13,5.95,39.0,15
6726,5,17.12,20.0,6
6727,6,18.21,12.0,7
6728,3,22.18,12.0,2
6729,1,10.8,3.0,1
6730,13,15.88,26.0,13
6731,3,9.13,9.0,2
6732,5,15.99,10.0,5
6733,7,19.83,14.0,7
6734,9,14.91,27.0,7
6735,5,16.63,10.0,5
6736,13,17.56,26.0,13
6737,7,12.02,21.0,7
6738,24,19.15,96.0,18
6739,14,9.58,28.0,13
6740,3,16.94,6.0,2
6741,4,12.85,8.0,2
6742,9,17.52,36.0,10
6743,4,21.53,8.0,4
6744,4,18.8,8.0,3
6745,10,26.23,40.0,12
6746,5,12.01,10.0,5
6747,1,14.02,2.0,1
6748,10,13.16,40.0,12
6749,6,16.77,24.0,6
6750,4,10.78,16.0,3
6751,6,8.24,24.0,4
6752,12,14.77,24.0,15
6753,8,23.09,32.0,8
6754,8,19.62,24.0,8
6755,9,12.96,27.0,11
6756,5,,15.0,4
6757,5,17.28,20.0,5
6758,12,21.06,36.0,11
6759,6,8.56,24.0,6
6760,5,11.51,15.0,5
6761,6,22.12,24.0,7
6762,8,17.7,16.0,9
6763,6,24.88,18.0,6
6764,10,8.14,20.0,12
6765,4,20.99,16.0,3
6766,12,24.7,48.0,13
6767,6,14.91,24.0,4
6768,9,12.64,18.0,8
6769,8,14.72,32.0,9
6770,9,10.48,27.0,10
6771,5,,10.0,5
6772,3,22.72,6.0,3
6773,0,17.52,0.0,1
6774,5,5.87,15.0,5
6775,8,17.27,16.0,9
6776,5,5.14,10.0,5
